name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
Kampung Souvenir - Rok Motif Tenun - Hitam 5,135000.0,135000.0,http://www.lazada.co.id/kampung-souvenir-rok-motif-tenun-hitam-5-952991.html?ff=1,,,Kampung Souvenir,4.0,33000,25x3x35,0.4kg,Fashion,Fashion Wanita,Baju Muslim,local
BenOlshop Stelan Mukena Katun Adem Yolanda- Tosca,199000.0,102000.0,http://www.lazada.co.id/benolshop-stelan-mukena-katun-adem-yolanda-tosca-23459953.html?ff=1,,,Ben OLShop,1.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Wacoal Fashion Panty - TP 3508 - Ungu,75000.0,75000.0,http://www.lazada.co.id/wacoal-fashion-panty-tp-3508-ungu-15211225.html?ff=1,,,Indonesia Wacoal,1.0,33000,30 x 16 x 6,1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Wacoal Fashion Panty - TP 3508 - Pink,75000.0,75000.0,http://www.lazada.co.id/wacoal-fashion-panty-tp-3508-pink-11809049.html?ff=1,,,Indonesia Wacoal,1.0,33000,30 x 16 x 6,1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Gracestore - Sweater Banana,104000.0,72900.0,http://www.lazada.co.id/gracestore-sweater-banana-36339927.html?ff=1,,,GraceStore,1.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
maxi laser dasara,85000.0,85000.0,http://www.lazada.co.id/maxi-laser-dasara-38161308.html?ff=1,,,yunashop,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
EELIC SSK-307 MAGENTA SANDAL SLOP KARET,75000.0,24650.0,http://www.lazada.co.id/eelic-ssk-307-magenta-sandal-slop-karet-15323971.html?ff=1,5.0,4,Indoelic,3.3,33000,30X15X5,0.2,Fashion,Fashion Wanita,Sepatu,local
Wacoal Fashion Panty - TP 3508 - Kuning,75000.0,75000.0,http://www.lazada.co.id/wacoal-fashion-panty-tp-3508-kuning-11809052.html?ff=1,5.0,1,Indonesia Wacoal,1.0,33000,30 x 16 x 6,1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Kembar Gamis Maxi Dres Adibah Bunga Besar Black (No Pasmina ),199000.0,89000.0,http://www.lazada.co.id/kembar-gamis-maxi-dres-adibah-bunga-besar-black-no-pasmina-35619066.html?ff=1,,,Kembar,2.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Jfashion Gamis variasi seleting tangan Panjang - Aurel Ungu,149900.0,59900.0,http://www.lazada.co.id/jfashion-gamis-variasi-seleting-tangan-panjang-aurel-ungu-14003356.html?ff=1,2.428571,7,j_fashion,5.0,33000,15x15x10,0.3,Fashion,Fashion Wanita,Baju Muslim,local
trendshopee Atasan Wanita Muslimah Trompy Top [WHITE],110000.0,67500.0,http://www.lazada.co.id/trendshopee-atasan-wanita-muslimah-trompy-top-white-17703309.html?ff=1,,,TRENDSHOPEE,3.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Omah Fesyen Raqwan Ethnic Pocket Blouse - Purple Int: One size,130000.0,29900.0,http://www.lazada.co.id/omah-fesyen-raqwan-ethnic-pocket-blouse-purple-int-one-size-19054947.html?ff=1,,,Omah Fesyen,3.0,33000,15 x 10 x 10,,Fashion,Fashion Wanita,Pakaian,local
Marlee DN-22 Sandal Flip Flop Flat Wanita - Ungu,100000.0,35000.0,http://www.lazada.co.id/marlee-dn-22-sandal-flip-flop-flat-wanita-ungu-33766740.html?ff=1,,,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
SANDAL WEDGES ZR01 TAN,150000.0,90000.0,http://www.lazada.co.id/sandal-wedges-zr01-tan-38236309.html?ff=1,,,zafranshop id,2.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Ayako Fashion Dress Noemi - AY (Benhur),199900.0,59900.0,http://www.lazada.co.id/ayako-fashion-dress-noemi-ay-benhur-10270516.html?ff=1,,,Ayako Fashion Ayako Fashion,3.8,33000,95 x 94,0.35,Fashion,Fashion Wanita,Pakaian,local
RSM Sepatu Heels Wanita S-242 - Red,170000.0,144500.0,http://www.lazada.co.id/rsm-sepatu-heels-wanita-s-242-red-11758855.html?ff=1,3.0,1,Ratu sepatu murah,4.0,33000,30 x 10 x 10,1,Fashion,Fashion Wanita,Sepatu,local
Grateful Blouse Hiraku - Best Seller - Broken white,120000.0,51170.0,http://www.lazada.co.id/grateful-blouse-hiraku-best-seller-broken-white-11827992.html?ff=1,2.901961,1,Grateful,4.6,33000,40x30x3,0.30,Fashion,Fashion Wanita,Pakaian,local
Gratica Sepatu Flat Shoes RJ55 - Cream,105900.0,64900.0,http://www.lazada.co.id/gratica-sepatu-flat-shoes-rj55-cream-10600682.html?ff=1,5.0,1,Pluvia Shoes,5.0,33000,30 x 20 x 20 cm,1,Fashion,Fashion Wanita,Sepatu,local
kyoko fashion stelan sabrina onde -(hitam),375000.0,74400.0,http://www.lazada.co.id/kyoko-fashion-stelan-sabrina-onde-hitam-17076395.html?ff=1,,,Kyoko,4.3,33000,10x10x10,0.5,Fashion,Fashion Wanita,Pakaian,local
"COUPLELOVER- JENNIFER OVERALL PINK NO INNER | DRESS WANITA |
FASHION WANITA | PAKAIAN WANITA",199000.0,119000.0,http://www.lazada.co.id/couplelover-jennifer-overall-pink-no-inner-dress-wanita-fashion-wanita-pakaian-wanita-37830335.html?ff=1,,,couplelover,2.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Kain Sarung Pantai Bali Sablon (5) Oleh Oleh Khas Bali,32000.0,32000.0,http://www.lazada.co.id/kain-sarung-pantai-bali-sablon-5-oleh-oleh-khas-bali-17522804.html?ff=1,,,BELANJA OLEH-OLEH BALI,1.5,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
Sepatu Wanita Heels T5 Hitam,115000.0,55250.0,http://www.lazada.co.id/sepatu-wanita-heels-t5-hitam-22112870.html?ff=1,1.0,1,azka27shop,2.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Kedai_baju Atasan Wanita / Kemeja / Tunik Coco Coklat,99000.0,99000.0,http://www.lazada.co.id/kedai_baju-atasan-wanita-kemeja-tunik-coco-coklat-24744933.html?ff=1,,,Kedai_baju,4.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Rok payung songket Papua,85000.0,85000.0,http://www.lazada.co.id/rok-payung-songket-papua-17696798.html?ff=1,3.0,2,mazza.nhj,5.0,33000,60x0.33x2,0.33,Fashion,Fashion Wanita,Baju Muslim,local
cicilia dress fashion wanita cantik-pinguin merah,95000.0,70000.0,http://www.lazada.co.id/cicilia-dress-fashion-wanita-cantik-pinguin-merah-32476593.html?ff=1,,,Cicilia Collections,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
KelinciMadu-Bebbishoes-Laser Wedges Heels-Cream,110000.0,65000.0,http://www.lazada.co.id/kelincimadu-bebbishoes-laser-wedges-heels-cream-38172400.html?ff=1,,,kelincimadu,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"GENIE BRA CLASSIC ( 1 BOX ISI 3 SET / PCS ) WARNA CLASSIC SEXY BH
MADE IN JAPAN",250000.0,195000.0,http://www.lazada.co.id/genie-bra-classic-1-box-isi-3-set-pcs-warna-classic-sexy-bhmade-in-japan-37901350.html?ff=1,,,Metsu Shop,3.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
WinKin - Blazer Denim Denia - Biru Tua,189900.0,63900.0,http://www.lazada.co.id/winkin-blazer-denim-denia-biru-tua-36010681.html?ff=1,,,WinKin,0.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"JCLOTHES Kaos Cewe / Tumblr Tee / Kaos Wanita Take Me To The
Mountains - Putih",89900.0,33900.0,http://www.lazada.co.id/jclothes-kaos-cewe-tumblr-tee-kaos-wanita-take-me-to-themountains-putih-8266807.html?ff=1,2.0,3,JCLOTHES,4.7,33000,59 X 45 X 1,0.12,Fashion,Fashion Wanita,Pakaian,local
"Spiccato Sepatu Teplek SP 568.02 Sepatu Fashion Wanita-Syntetis
Hitam Promo",360000.0,246000.0,http://www.lazada.co.id/spiccato-sepatu-teplek-sp-56802-sepatu-fashion-wanita-syntetishitam-promo-37202237.html?ff=1,,,ABC GROSIR,0.0,,,,Fashion,Fashion Wanita,Sepatu,local
Labelledesign One Pocket CROP KEMS - BLACK,80000.0,38250.0,http://www.lazada.co.id/labelledesign-one-pocket-crop-kems-black-19866268.html?ff=1,,,Labelle_Design,4.4,33000,15X15X10,0.30,Fashion,Fashion Wanita,Pakaian,local
Korset Pasca Melahirkan / Stagen Sorex Kait - pengait,96000.0,81600.0,http://www.lazada.co.id/korset-pasca-melahirkan-stagen-sorex-kait-pengait-33599803.html?ff=1,,,GROSIR SEPATU ANAK & BAYI,3.5,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Labelledesign One Pocket CROP KEMS - SOFTBLUE,80000.0,38250.0,http://www.lazada.co.id/labelledesign-one-pocket-crop-kems-softblue-19866087.html?ff=1,2.0,2,Labelle_Design,4.4,33000,15X15X10,0.30,Fashion,Fashion Wanita,Pakaian,local
"JCLOTHES Kaos Cewe / Tumblr Tee / Kaos Wanita No Boyfriend No
Problem - Hitam",89900.0,33900.0,http://www.lazada.co.id/jclothes-kaos-cewe-tumblr-tee-kaos-wanita-no-boyfriend-noproblem-hitam-8266782.html?ff=1,4.2,5,JCLOTHES,4.7,33000,59 X 45 X 1,0.12,Fashion,Fashion Wanita,Pakaian,local
Grateful Syari Slavina - Alpukat - Best Seller,308003.0,154000.0,http://www.lazada.co.id/grateful-syari-slavina-alpukat-best-seller-38256966.html?ff=1,,,Grateful,4.6,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Cek Batik - Kain Batik Motif Madura Burung Unik (Merah),169000.0,58650.0,http://www.lazada.co.id/cek-batik-kain-batik-motif-madura-burung-unik-merah-11954472.html?ff=1,,,cekbatik,4.5,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
Pashmina Instan Meisya Tali,50000.0,50000.0,http://www.lazada.co.id/pashmina-instan-meisya-tali-36275326.html?ff=1,,,Gioseva store,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
paket parisku hijab segiempat maxmara maroon,165300.0,82650.0,http://www.lazada.co.id/paket-parisku-hijab-segiempat-maxmara-maroon-23356409.html?ff=1,,,PARIS.,4.4,33000,10*20*3,1,Fashion,Fashion Wanita,Baju Muslim,local
Kaos Couple / Baju Pasangan / Soulmate My Trip My Adventure 9941,95000.0,95000.0,http://www.lazada.co.id/kaos-couple-baju-pasangan-soulmate-my-trip-my-adventure-9941-20473515.html?ff=1,,,KiosKaosCoupleKu,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Jilbab Pricilla_Bolak-Balik 2in1_Ocean Blue_Ukuran L,105900.0,93900.0,http://www.lazada.co.id/jilbab-pricilla_bolak-balik-2in1_ocean-blue_ukuran-l-11749943.html?ff=1,5.0,1,Lovemomnkid,1.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Atasan blouse kemeja wanita jumbo Wilina - 01 biru,150000.0,61880.0,http://www.lazada.co.id/atasan-blouse-kemeja-wanita-jumbo-wilina-01-biru-35551169.html?ff=1,,,CJ collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Yazilind Boho Hippie Women Long Sleeve Cotton Linen Casual Long
Maxi Dress Amy red - intl",349766.0,142200.0,http://www.lazada.co.id/yazilind-boho-hippie-women-long-sleeve-cotton-linen-casual-longmaxi-dress-amy-red-intl-20171664.html?ff=1,2.857143,2,Yazilind Jewelry,3.9,0,25.00 x 20.00 x 20.00,,Fashion,Fashion Wanita,Pakaian,overseas
Kedai_baju Blouse Murah / Kemeja Gita Peach,86000.0,51300.0,http://www.lazada.co.id/kedai_baju-blouse-murah-kemeja-gita-peach-26105264.html?ff=1,,,Kedai_baju,4.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Anneui - Sirkam Pramugari Black Hitam,20000.0,13500.0,http://www.lazada.co.id/anneui-sirkam-pramugari-black-hitam-11766742.html?ff=1,5.0,1,Anneui Shop,3.0,33000,,,Fashion,Fashion Wanita,Aksesoris,local
"Tumblr Tee PLANT ARE FRIENDS,blue",39900.0,39900.0,http://www.lazada.co.id/tumblr-tee-plant-are-friendsblue-38009049.html?ff=1,,,Ganaldstore,3.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
KelinciMadu-Plain Painted Flatshoes-Orange,120000.0,55000.0,http://www.lazada.co.id/kelincimadu-plain-painted-flatshoes-orange-31598272.html?ff=1,4.75,4,kelincimadu,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Megumi Sandal Wedges Wanita Rose - Brown,129000.0,129000.0,http://www.lazada.co.id/megumi-sandal-wedges-wanita-rose-brown-19846268.html?ff=1,,,Megumi Sandal,2.5,33000,30 x 13 x 13 cm,1,Fashion,Fashion Wanita,Sepatu,local
Marlee Sepatu Sneaker Impor CA - Pink,200000.0,85000.0,http://www.lazada.co.id/marlee-sepatu-sneaker-impor-ca-pink-14827068.html?ff=1,4.0,2,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
Omah Fesyen Ratheva Flowery Layer Blouse - Blue Size: M,82000.0,28900.0,http://www.lazada.co.id/omah-fesyen-ratheva-flowery-layer-blouse-blue-size-m-33938703.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Peringkat teratas wanita gaya Korea lipit topi pet topi rajutan
topi (coklat)",186000.0,62000.0,http://www.lazada.co.id/peringkat-teratas-wanita-gaya-korea-lipit-topi-pet-topi-rajutantopi-coklat-6724658.html?ff=1,,,Toprank shop,3.6,0,21 x 12 x 2,0.08,Fashion,Fashion Wanita,Aksesoris,overseas
MJ Jumsuit Cindy - Black,122000.0,56000.0,http://www.lazada.co.id/mj-jumsuit-cindy-black-14000939.html?ff=1,3.333333,3,MJ OLS JKT,2.5,33000,21 x 10 x 1,0.4,Fashion,Fashion Wanita,Pakaian,local
CELANA 7003 SPORT LEGGING SENAM AEROBIK YOGA GYM OLAH RAGA - UNGU,140850.0,69850.0,http://www.lazada.co.id/celana-7003-sport-legging-senam-aerobik-yoga-gym-olah-raga-ungu-16256267.html?ff=1,4.0,2,Metro Store,0.0,33000,5X5X5,,Fashion,Fashion Wanita,Pakaian,local
Sepatu High Heels Wanita| Warna Silver Catenzo - TA 457,450000.0,124752.0,http://www.lazada.co.id/sepatu-high-heels-wanita-warna-silver-catenzo-ta-457-34173213.html?ff=1,,,Assunnah Mart,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Hush puppies Atasan Kaos Wanita Tennessee - Coral,199000.0,149000.0,http://www.lazada.co.id/hush-puppies-atasan-kaos-wanita-tennessee-coral-13844820.html?ff=1,4.25,4,Hush Puppies,4.0,33000,12x12x12,1,Fashion,Fashion Wanita,Pakaian,local
Flower Sepatu Wanita Murah Kitten Heels Semi Kulit GP10 Beige,169800.0,69000.0,http://www.lazada.co.id/flower-sepatu-wanita-murah-kitten-heels-semi-kulit-gp10-beige-12927738.html?ff=1,,,Nafiza Store,3.0,33000,30x10x10,,Fashion,Fashion Wanita,Sepatu,local
master jeans celana wanita highwaist sobek puring,210000.0,99000.0,http://www.lazada.co.id/master-jeans-celana-wanita-highwaist-sobek-puring-30412088.html?ff=1,3.0,1,master jeans,0.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Women's Bra Lace Tube Top (White) - intl,107500.0,43000.0,http://www.lazada.co.id/womens-bra-lace-tube-top-white-intl-21324979.html?ff=1,,,Amart,4.3,0,,0.03,Fashion,Fashion Wanita,Pakaian,overseas
EELIC CDW-03 HITAM Celana Dalam Wanita Motif Kotak-kotak.,20000.0,6000.0,http://www.lazada.co.id/eelic-cdw-03-hitam-celana-dalam-wanita-motif-kotak-kotak-23470211.html?ff=1,,,Indoelic,3.3,33000,7X5X5,0.3,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
fashion jaket bomber wanita cream,175000.0,130000.0,http://www.lazada.co.id/fashion-jaket-bomber-wanita-cream-20465246.html?ff=1,3.0,4,bawor star,0.5,33000,30x20x3,1,Fashion,Fashion Wanita,Pakaian,local
Sandal Wanita Wedges Slip CAH 0174,139999.0,84999.0,http://www.lazada.co.id/sandal-wanita-wedges-slip-cah-0174-36582621.html?ff=1,,,Djaka Store,1.5,132000,,,Fashion,Fashion Wanita,Sepatu,local
Hush Puppies Sandal Wedges Wanita Gretta - Beige,1399000.0,300000.0,http://www.lazada.co.id/hush-puppies-sandal-wedges-wanita-gretta-beige-11979599.html?ff=1,4.0,1,Hush Puppies,4.0,0,10x10x1,1,Fashion,Fashion Wanita,Sepatu,local
You've Square Bra - Merah BH Pakaian dalam pelengkap pakaian wanita,119000.0,35400.0,http://www.lazada.co.id/youve-square-bra-merah-bh-pakaian-dalam-pelengkap-pakaian-wanita-6422790.html?ff=1,4.0,2,Fashion Square,3.0,33000,10x5x10,1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Tsaqifa Legging Selutut All Size,30000.0,24300.0,http://www.lazada.co.id/tsaqifa-legging-selutut-all-size-12238591.html?ff=1,3.0,2,ETALASETSAQIFA,3.5,33000,,0.15,Fashion,Fashion Wanita,Pakaian,local
CK Bandana 1411005 Buff Multifungsi Motif TNF Woods - Multicolor,50000.0,50000.0,http://www.lazada.co.id/ck-bandana-1411005-buff-multifungsi-motif-tnf-woods-multicolor-1005273.html?ff=1,4.75,4,Urban Buff Wear,2.0,33000,Tipe Brand,0.25 kg,Fashion,Fashion Wanita,Aksesoris,local
EELIC CDW-508 4 PCS MERAH+PINK+BIRU+HITAM Celana Dalam Wanita Short,120000.0,33150.0,http://www.lazada.co.id/eelic-cdw-508-4-pcs-merahpinkbiruhitam-celana-dalam-wanita-short-23579810.html?ff=1,,,Indoelic,3.3,33000,15X15X15,0.6,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Sorci Age By Wacoal Fashion Panty - SJI 1086 - Pink,80000.0,80000.0,http://www.lazada.co.id/sorci-age-by-wacoal-fashion-panty-sji-1086-pink-15151727.html?ff=1,,,Indonesia Wacoal,1.0,33000,30 x 16 x 6,1.0,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Own Works Sepatu Kets Slip On Wanita PKR12 - Salem,124900.0,67410.0,http://www.lazada.co.id/own-works-sepatu-kets-slip-on-wanita-pkr12-salem-13797397.html?ff=1,,,Pluvia Shoes,5.0,66000,,,Fashion,Fashion Wanita,Sepatu,local
"Hijab / Kerudung / Jilbab Segi Empat Katun Adem Polos Murah Bagus
Berkwalitas",60000.0,60000.0,http://www.lazada.co.id/hijab-kerudung-jilbab-segi-empat-katun-adem-polos-murah-bagusberkwalitas-13768599.html?ff=1,,,Ghana Putra,5.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Reina Tunik Katun Kaos Wanita Kemeja Wanita Baju Atasan,280000.0,280000.0,http://www.lazada.co.id/reina-tunik-katun-kaos-wanita-kemeja-wanita-baju-atasan-13796513.html?ff=1,2.0,1,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Celana Dalam Wanita Big Size Jumbo YMQ XXXL/4L (12 pcs),135000.0,135000.0,http://www.lazada.co.id/celana-dalam-wanita-big-size-jumbo-ymq-xxxl4l-12-pcs-38429836.html?ff=1,,,TOKO JT,5.0,165000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Jaket Murah Parka Bolak Balik Wanita Pink-Grey (Best Seller),250000.0,124900.0,http://www.lazada.co.id/jaket-murah-parka-bolak-balik-wanita-pink-grey-best-seller-32836988.html?ff=1,5.0,1,ZeroTwentyTwo,1.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Catenzo Sepatu Sneakers Wanita TO 005 Coklat,435400.0,167700.0,http://www.lazada.co.id/catenzo-sepatu-sneakers-wanita-to-005-coklat-34511599.html?ff=1,,,CBR Six,5.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
You've Butterfly Panty - 3 pcs - Multicolor,499000.0,84150.0,http://www.lazada.co.id/youve-butterfly-panty-3-pcs-multicolor-7944707.html?ff=1,4.0,1,Fashion Square,3.0,33000,10x5x10,-1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
KelinciMadu-Limas Flatshoes-Black,50000.0,39000.0,http://www.lazada.co.id/kelincimadu-limas-flatshoes-black-26341513.html?ff=1,3.0,2,kelincimadu,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Sajadah Tanggung,28000.0,28000.0,http://www.lazada.co.id/sajadah-tanggung-36933032.html?ff=1,,,Toko An-Nabawi,2.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Fashion Gelang Rante Jam Tangan Wanita Full Sircon,235000.0,84500.0,http://www.lazada.co.id/fashion-gelang-rante-jam-tangan-wanita-full-sircon-38431055.html?ff=1,,,keppo,5.0,33000,,,Fashion,Fashion Wanita,Aksesoris,local
EELIC BRA-80923 PINK Bra Menyusui Busa Tipis,75000.0,25500.0,http://www.lazada.co.id/eelic-bra-80923-pink-bra-menyusui-busa-tipis-17454678.html?ff=1,3.666667,9,Indoelic,3.3,33000,15X15X10,1,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Wedges Brukat Cream On29,150000.0,87000.0,http://www.lazada.co.id/wedges-brukat-cream-on29-15373415.html?ff=1,2.75,8,SMD shoes shop,1.5,33000,25 x 10 x 10,0.7,Fashion,Fashion Wanita,Sepatu,local
Bros Kebaya,33000.0,33000.0,http://www.lazada.co.id/bros-kebaya-20499752.html?ff=1,,,Laluna23,1.5,33000,,,Fashion,Fashion Wanita,Aksesoris,local
IRNISHOP Sandal Wanita Wedges CM03 Putih,73000.0,62050.0,http://www.lazada.co.id/irnishop-sandal-wanita-wedges-cm03-putih-36155213.html?ff=1,,,IRNI SHOP,1.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Gudang Fashion - Basic T-shirts Wanita O-Neck Pendek - Turkis Tua,80000.0,45000.0,http://www.lazada.co.id/gudang-fashion-basic-t-shirts-wanita-o-neck-pendek-turkis-tua-10161553.html?ff=1,,,Gudang Fashion,4.6,33000,30x20x3,0.5,Fashion,Fashion Wanita,Pakaian,local
Bros Kebaya,33000.0,33000.0,http://www.lazada.co.id/bros-kebaya-20499772.html?ff=1,,,Laluna23,1.5,33000,,,Fashion,Fashion Wanita,Aksesoris,local
"DM new canvas shoes, low shoes, flat bottom women's shoes - intl",379000.0,159000.0,http://www.lazada.co.id/dm-new-canvas-shoes-low-shoes-flat-bottom-womens-shoes-intl-34356340.html?ff=1,,,Dongmengfashion,5.0,0,,,Fashion,Fashion Wanita,Sepatu,overseas
San Dona Ankle Strap Block Mid Heel Sandals - Mocca,111000.0,69900.0,http://www.lazada.co.id/san-dona-ankle-strapnbspblock-mid-heel-sandals-mocca-12897842.html?ff=1,3.875,8,Pluvia Shoes,5.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
ZORA - SEPATU BOOTS ZIPER [ HITM ],160000.0,61900.0,http://www.lazada.co.id/zora-sepatu-boots-ziper-hitm-36138397.html?ff=1,,,ZORA SHOES,4.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Razha Ciput Soul Antem Black,80000.0,45000.0,http://www.lazada.co.id/razha-ciput-soul-antem-black-35447753.html?ff=1,,,Gerai Ghaida',5.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Elena Shape Up Bra Busa Tipis 28719 - Grey (34B-38B),72500.0,49300.0,http://www.lazada.co.id/elena-shape-up-bra-busa-tipis-28719-grey-34b-38b-19867724.html?ff=1,4.0,4,Elena Lingerie Official Store,3.5,33000,30 x 12 x 3,0.3,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
"Omah Fesyen Reinaisty Plain Off Shoulder Mini Dress - Dark Blue
Size: L",89000.0,28900.0,http://www.lazada.co.id/omah-fesyen-reinaisty-plain-off-shoulder-mini-dress-dark-bluesize-l-33938450.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Sandal Flat Kepang Silang Silver,48000.0,48000.0,http://www.lazada.co.id/sandal-flat-kepang-silang-silver-29769651.html?ff=1,1.0,1,emmi_shop,1.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Atasan lingerie baju tidur wanita jumbo Meilina - 02,150000.0,57630.0,http://www.lazada.co.id/atasan-lingerie-baju-tidur-wanita-jumbo-meilina-02-33619854.html?ff=1,,,CJ collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Hijab - Kerudung Segi Empat - Maxmara Silk - Candy Yellow / Jilbab,100000.0,86500.0,http://www.lazada.co.id/hijab-kerudung-segi-empat-maxmara-silk-candy-yellow-jilbab-38341205.html?ff=1,,,Toko Anugerah Rianto,3.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Renda Bordir Tempel Untuk Kebaya Dan Drees,250000.0,130000.0,http://www.lazada.co.id/renda-bordir-tempel-untuk-kebaya-dan-drees-14689517.html?ff=1,,,GOLD-T,2.0,33000,,0.6,Fashion,Fashion Wanita,Aksesoris,local
Marlee IB-09 Sandal Wanita Flatbed - Moca/Tan/Putih,99000.0,40000.0,http://www.lazada.co.id/marlee-ib-09-sandal-wanita-flatbed-mocatanputih-35524843.html?ff=1,,,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
Labelledesign Alien Tshirt - MistyGrey,55000.0,29000.0,http://www.lazada.co.id/labelledesign-alien-tshirt-mistygrey-17671759.html?ff=1,2.222222,9,Labelle_Design,4.4,33000,15x15x10,0.30,Fashion,Fashion Wanita,Pakaian,local
